repo_name,repo_owner,commit_id,committer_name,date,code_size_LOC,repo_size_LOC
swift-argument-parser,apple,3cc904427fdbca3319b390c5e87e43872c701e15,GitHub,2020-09-24 14:59:35-05:00,0,0.0
swift-argument-parser,apple,d424bca0ec66ec0e3888ebdc118379d348a67da3,GitHub,2020-10-06 09:05:25+02:00,6,6.0
swift-argument-parser,apple,8492882b030ad1c8e0bb4ca9d9ce06b07a8150b2,GitHub,2020-10-20 11:14:22-07:00,0,0.0
swift-argument-parser,apple,bb370a320b229aa8f9eb0352d4fbc6e9874325f8,GitHub,2020-10-28 10:17:11-05:00,0,0.0
swift-argument-parser,apple,d633b4370ee0cfc03e584084bf4ab6d4e83c037d,GitHub,2020-11-02 08:32:58+01:00,8,8.0
swift-argument-parser,apple,53555a04503c175eaffcf587e4b8c380a7c41a5c,GitHub,2020-11-05 22:37:36+03:00,126,63.0
swift-argument-parser,apple,4273ad222e6c51969e8585541f9da5187ad94e47,GitHub,2020-12-10 22:02:33+00:00,4,4.0
swift-argument-parser,apple,41f5fe52a34b2c7b9938996387fabfaca21918bd,GitHub,2021-01-05 17:22:31+01:00,0,0.0
swift-argument-parser,apple,9564d61b08a5335ae0a36f789a7d71493eacadfc,GitHub,2021-01-15 23:46:48-06:00,58,58.0
swift-argument-parser,apple,d80c0172d8f5a1f707e8471bc0551f9833adbbfe,GitHub,2021-01-16 11:53:39+06:00,164,32.8
swift-argument-parser,apple,2a4664a40b8156f113512f17c4e272cfa84b20e0,GitHub,2021-01-16 00:18:23-06:00,632,70.22
swift-argument-parser,apple,9fe9374a1fbf1f2364b7e4cbc8dfd4e970723f32,GitHub,2021-01-16 00:47:11-06:00,-736,-122.67
swift-argument-parser,apple,75c4dcd2e7cd0878aa1d29e6b493a8abcd65d753,GitHub,2021-01-16 02:32:24-06:00,32,5.33
swift-argument-parser,apple,605a2330c5643bc12b6e4efab726b372c38b5c5d,GitHub,2021-02-11 10:41:46-06:00,4,0.67
swift-argument-parser,apple,26114e5f963c8ab038632bda0ae6dec506fb1434,GitHub,2021-02-11 10:53:39-06:00,-4,-4.0
swift-argument-parser,apple,e99a8ef488533e3b331535902843230d2566d4ed,GitHub,2021-02-15 15:28:13-06:00,190,31.67
swift-argument-parser,apple,267558bb4dd72742352bea9293c00f8c149c911f,GitHub,2021-02-15 16:17:13-07:00,24,12.0
swift-argument-parser,apple,5bfb39ac07561d05f23eb4f9ed48237674a1416e,GitHub,2021-02-16 07:30:31-08:00,70,23.33
swift-argument-parser,apple,e5178a971d2c82b059a9966671b707e3e70b5384,GitHub,2021-02-18 14:03:13-06:00,-118,-59.0
swift-argument-parser,apple,b1380e7ec17c78426b9c0000fffdd01b52400c3e,GitHub,2021-03-04 12:01:37-08:00,6,6.0
swift-argument-parser,apple,69ddee8c323ed468539e3b05e8c01e3d5a37bf6a,GitHub,2021-03-04 15:50:42-06:00,126,42.0
swift-argument-parser,apple,26744de9d875f9062a61b12e8162617024e0125c,GitHub,2021-03-06 20:10:43+01:00,8,4.0
swift-argument-parser,apple,4793b0f4b9949868fbae906901bc55836ae71367,GitHub,2021-03-06 20:11:58+01:00,86,14.33
swift-argument-parser,apple,380eb7237897b2b56728630460fd0d9b1efd4eca,GitHub,2021-03-06 19:02:45-06:00,158,52.67
swift-argument-parser,apple,831ed5e860a70e745bc1337830af4786b2576881,GitHub,2021-03-08 15:00:41-06:00,38,38.0
swift-argument-parser,apple,080372b7cd10fb51fc7f9500098ef96d753ec5d1,GitHub,2021-03-11 23:07:12-08:00,6,3.0
swift-argument-parser,apple,0fccec728db9675a666c15c9448504a6ad2784e2,GitHub,2021-03-24 12:20:35-07:00,-10,-10.0
swift-argument-parser,apple,b936799bcaa6c2e4fbb74507109f9b18d6650de3,GitHub,2021-03-29 13:46:26-04:00,16,8.0
swift-argument-parser,apple,bafa74a9e47345af8e2e457ee6cee6c575920a80,GitHub,2021-04-14 23:07:24-07:00,552,55.2
swift-argument-parser,apple,cdb0e715845bb0e83a5e5d5b5bca47856cf7808c,GitHub,2021-04-15 01:28:48-05:00,-14,-4.67
swift-argument-parser,apple,f314199a3db41cc7d421b1d6d409a35cd0a237ed,GitHub,2021-04-21 13:17:32-04:00,88,29.33
swift-argument-parser,apple,47bd06ebeff8146ecd0020809e186218b46f465f,GitHub,2021-04-21 18:00:54-05:00,38,38.0
swift-argument-parser,apple,ee32b809403dc77bded883194e3bbcb107be5104,GitHub,2021-04-24 22:28:10-04:00,100,14.29
